-110.594,322.512,4482.23
-0.135456,-0.22619,-0.964619
-602.843,178.457,4585.14
-114.475,-186.654,4602.17
381.655,466.567,4379.33
-106.713,831.678,4362.3
5221.03,19.7495,-677.661
-0.960246,0.177463,0.215488
5098.24,-466.285,-824.536
5332.43,21.0674,-182.33
5342.33,494.499,-528.101
5111.11,29.7164,-1175.68
91.2795,90.6947,0
89.8139,92.1602,0
586.339,607.851,0
829.964,839.513,0
5.26486,0,0
0.00250486,0,0
2,0,0
-827.031,319.088,4457.64
0.315463,-0.184712,-0.930787
-1305.31,150.755,4328.95
-854.22,-195.011,4550.45
-348.751,487.421,4586.33
-799.842,833.187,4364.83
5234.67,734.015,-665.99
-0.944094,-0.297788,0.141453
5357.03,269.453,-827.363
5303.27,760.615,-152.145
5119.92,1177.21,-498.868
5158.47,728.779,-1185.59
87.6486,86.3274,0
84.5994,89.3766,0
572.178,615.408,0
821.072,836.689,0
5.32768,0,0
0.00248569,0,0
3,0,0
-830.709,369.314,3606.18
0.0818622,-0.0751664,-0.993805
-1319.34,184.395,3579.92
-814.897,-151.974,3646.91
-342.073,554.234,3632.45
-846.521,890.602,3565.45
4368.04,758.087,-713.842
-0.996458,-0.0148749,0.0827704
4359.74,273.149,-900.923
4411.19,739.59,-197.663
4376.25,1241,-528.217
4324.98,778.612,-1228.57
89.9564,90.2792,0
89.8356,90.4001,0
601.577,603.365,0
840.784,845.452,0
4.49044,0,0
0.00203556,0,0
4,0,0
